Name,Unique ID,Indicator ID,Measure,Measure Info,Geo Join ID,Geo Type Name,Geo Place Name,Time Period,Start_Date,Data Value,Message
Nitrogen dioxide (NO2),667851,375,Mean,ppb,414,CD,Rockaway and Broad Channel (CD14),Summer 2020,06/01/2020,5.9,
Nitrogen dioxide (NO2),175364,375,Mean,ppb,404,UHF42,Bayside - Little Neck,Winter 2010-11,12/01/2010,26.19,
Nitrogen dioxide (NO2),176708,375,Mean,ppb,404,UHF42,Bayside - Little Neck,Annual Average 2013,12/01/2012,16.41,
Nitrogen dioxide (NO2),336585,375,Mean,ppb,404,UHF42,Bayside - Little Neck,Winter 2014-15,12/01/2014,22.34,
Nitrogen dioxide (NO2),549854,375,Mean,ppb,404,UHF42,Bayside - Little Neck,Annual Average 2017,01/01/2017,16.59,
Nitrogen dioxide (NO2),740988,375,Mean,ppb,404,UHF42,Bayside - Little Neck,Annual Average 2021,01/01/2021,13.91,
Nitrogen dioxide (NO2),166654,375,Mean,ppb,307,CD,Sunset Park (CD7),Summer 2009,06/01/2009,22.47,
Nitrogen dioxide (NO2),165887,375,Mean,ppb,307,CD,Sunset Park (CD7),Winter 2010-11,12/01/2010,30.78,
Nitrogen dioxide (NO2),167775,375,Mean,ppb,307,CD,Sunset Park (CD7),Annual Average 2013,12/01/2012,20.74,
Nitrogen dioxide (NO2),336813,375,Mean,ppb,307,CD,Sunset Park (CD7),Winter 2014-15,12/01/2014,25.46,
Nitrogen dioxide (NO2),550082,375,Mean,ppb,307,CD,Sunset Park (CD7),Annual Average 2017,01/01/2017,18.96,
Nitrogen dioxide (NO2),165875,375,Mean,ppb,207,CD,Kingsbridge Heights and Bedford (CD7),Winter 2010-11,12/01/2010,29.1,
Nitrogen dioxide (NO2),166642,375,Mean,ppb,207,CD,Kingsbridge Heights and Bedford (CD7),Summer 2009,06/01/2009,23.31,
Nitrogen dioxide (NO2),167763,375,Mean,ppb,207,CD,Kingsbridge Heights and Bedford (CD7),Annual Average 2013,12/01/2012,21.49,
Nitrogen dioxide (NO2),336777,375,Mean,ppb,207,CD,Kingsbridge Heights and Bedford (CD7),Winter 2014-15,12/01/2014,24.41,
Nitrogen dioxide (NO2),412550,375,Mean,ppb,504,UHF42,South Beach - Tottenville,Winter 2015-16,12/01/2015,16.6,
Nitrogen dioxide (NO2),741289,375,Mean,ppb,414,CD,Rockaway and Broad Channel (CD14),Winter 2020-21,12/01/2020,18.98,
Nitrogen dioxide (NO2),166790,375,Mean,ppb,407,CD,Flushing and Whitestone (CD7),Summer 2011,06/01/2011,17.39,
Nitrogen dioxide (NO2),412802,375,Mean,ppb,407,CD,Flushing and Whitestone (CD7),Winter 2015-16,12/01/2015,22.63,
Nitrogen dioxide (NO2),166720,375,Mean,ppb,314,CD,Flatbush and Midwood (CD14),Summer 2010,06/01/2010,18.28,
Nitrogen dioxide (NO2),166779,375,Mean,ppb,314,CD,Flatbush and Midwood (CD14),Summer 2011,06/01/2011,18.14,
Nitrogen dioxide (NO2),412769,375,Mean,ppb,314,CD,Flatbush and Midwood (CD14),Winter 2015-16,12/01/2015,23.27,
Nitrogen dioxide (NO2),412770,375,Mean,ppb,314,CD,Flatbush and Midwood (CD14),Summer 2016,06/01/2016,13.49,
Nitrogen dioxide (NO2),176694,375,Mean,ppb,211,UHF42,Williamsburg - Bushwick,Annual Average 2013,12/01/2012,22.72,
Nitrogen dioxide (NO2),175896,375,Mean,ppb,211,UHF42,Williamsburg - Bushwick,Summer 2009,06/01/2009,23.14,
Nitrogen dioxide (NO2),336543,375,Mean,ppb,211,UHF42,Williamsburg - Bushwick,Winter 2014-15,12/01/2014,26.59,
Nitrogen dioxide (NO2),741235,375,Mean,ppb,314,CD,Flatbush and Midwood (CD14),Winter 2020-21,12/01/2020,22.61,
Nitrogen dioxide (NO2),667849,375,Mean,ppb,414,CD,Rockaway and Broad Channel (CD14),Annual Average 2020,01/01/2020,10.47,
Nitrogen dioxide (NO2),549812,375,Mean,ppb,211,UHF42,Williamsburg - Bushwick,Annual Average 2017,01/01/2017,20.69,
Nitrogen dioxide (NO2),336555,375,Mean,ppb,304,UHF42,Upper West Side,Winter 2014-15,12/01/2014,27.42,
Nitrogen dioxide (NO2),549824,375,Mean,ppb,304,UHF42,Upper West Side,Annual Average 2017,01/01/2017,23.39,
Nitrogen dioxide (NO2),213448,375,Mean,ppb,407,CD,Flushing and Whitestone (CD7),Summer 2014,06/01/2014,14.52,
Nitrogen dioxide (NO2),167675,375,Mean,ppb,407,CD,Flushing and Whitestone (CD7),Annual Average 2011,12/01/2010,21.94,
Nitrogen dioxide (NO2),336865,375,Mean,ppb,407,CD,Flushing and Whitestone (CD7),Annual Average 2015,01/01/2015,19.04,
Nitrogen dioxide (NO2),175332,375,Mean,ppb,504,UHF42,South Beach - Tottenville,Winter 2009-10,12/01/2009,16.92,
Nitrogen dioxide (NO2),602826,375,Mean,ppb,504,UHF42,South Beach - Tottenville,Summer 2018,06/01/2018,6.28,
Nitrogen dioxide (NO2),165865,375,Mean,ppb,109,CD,Morningside Heights and Hamilton Heights (CD9),Winter 2010-11,12/01/2010,32.89,
Nitrogen dioxide (NO2),166828,375,Mean,ppb,304,CD,Bushwick (CD4),Summer 2012,06/01/2012,18.39,
Nitrogen dioxide (NO2),172635,375,Mean,ppb,405,UHF34,Ridgewood - Forest Hills,Annual Average 2010,12/01/2009,22.61,
Nitrogen dioxide (NO2),336683,375,Mean,ppb,405,UHF34,Ridgewood - Forest Hills,Summer 2015,06/01/2015,14.32,
Nitrogen dioxide (NO2),171649,375,Mean,ppb,405,UHF34,Ridgewood - Forest Hills,Winter 2010-11,12/01/2010,30.69,
Nitrogen dioxide (NO2),172735,375,Mean,ppb,402,UHF34,West Queens,Annual Average 2013,12/01/2012,21.89,
Nitrogen dioxide (NO2),171647,375,Mean,ppb,402,UHF34,West Queens,Winter 2010-11,12/01/2010,31.99,
Nitrogen dioxide (NO2),172089,375,Mean,ppb,402,UHF34,West Queens,Summer 2009,06/01/2009,21.66,
Nitrogen dioxide (NO2),172737,375,Mean,ppb,405,UHF34,Ridgewood - Forest Hills,Annual Average 2013,12/01/2012,20.3,
Nitrogen dioxide (NO2),549953,375,Mean,ppb,405,UHF34,Ridgewood - Forest Hills,Annual Average 2017,01/01/2017,18.65,
Nitrogen dioxide (NO2),741087,375,Mean,ppb,405,UHF34,Ridgewood - Forest Hills,Annual Average 2021,01/01/2021,16.04,
Nitrogen dioxide (NO2),172225,375,Mean,ppb,402,UHF34,West Queens,Summer 2013,06/01/2013,18.1,
Nitrogen dioxide (NO2),172191,375,Mean,ppb,402,UHF34,West Queens,Summer 2012,06/01/2012,18.85,
Nitrogen dioxide (NO2),412615,375,Mean,ppb,402,UHF34,West Queens,Annual Average 2016,12/31/2015,20.53,
Nitrogen dioxide (NO2),602888,375,Mean,ppb,402,UHF34,West Queens,Annual Average 2018,01/01/2018,19.9,
Nitrogen dioxide (NO2),172193,375,Mean,ppb,405,UHF34,Ridgewood - Forest Hills,Summer 2012,06/01/2012,17.24,
Nitrogen dioxide (NO2),172227,375,Mean,ppb,405,UHF34,Ridgewood - Forest Hills,Summer 2013,06/01/2013,16.92,
Nitrogen dioxide (NO2),412621,375,Mean,ppb,405,UHF34,Ridgewood - Forest Hills,Annual Average 2016,12/31/2015,18.65,
Nitrogen dioxide (NO2),602894,375,Mean,ppb,405,UHF34,Ridgewood - Forest Hills,Annual Average 2018,01/01/2018,17.94,
Nitrogen dioxide (NO2),741086,375,Mean,ppb,405,UHF34,Ridgewood - Forest Hills,Summer 2021,06/01/2021,11.26,
Nitrogen dioxide (NO2),172159,375,Mean,ppb,405,UHF34,Ridgewood - Forest Hills,Summer 2011,06/01/2011,18.51,
Nitrogen dioxide (NO2),172125,375,Mean,ppb,405,UHF34,Ridgewood - Forest Hills,Summer 2010,06/01/2010,18.49,
Nitrogen dioxide (NO2),550051,375,Mean,ppb,209,CD,Parkchester and Soundview (CD9),Summer 2017,06/01/2017,14.97,
Nitrogen dioxide (NO2),166869,375,Mean,ppb,110,CD,Central Harlem (CD10),Summer 2013,06/01/2013,21.63,
Nitrogen dioxide (NO2),602960,375,Mean,ppb,110,CD,Central Harlem (CD10),Annual Average 2018,01/01/2018,21.72,
Nitrogen dioxide (NO2),412687,375,Mean,ppb,110,CD,Central Harlem (CD10),Annual Average 2016,12/31/2015,22.27,
Nitrogen dioxide (NO2),602967,375,Mean,ppb,112,CD,Washington Heights and Inwood (CD12),Summer 2018,06/01/2018,14.61,
Nitrogen dioxide (NO2),550026,375,Mean,ppb,112,CD,Washington Heights and Inwood (CD12),Winter 2016-17,12/01/2016,26.51,
Nitrogen dioxide (NO2),166871,375,Mean,ppb,112,CD,Washington Heights and Inwood (CD12),Summer 2013,06/01/2013,18.43,
Nitrogen dioxide (NO2),166812,375,Mean,ppb,112,CD,Washington Heights and Inwood (CD12),Summer 2012,06/01/2012,18.37,
Nitrogen dioxide (NO2),166808,375,Mean,ppb,108,CD,Upper East Side (CD8),Summer 2012,06/01/2012,26.96,
Nitrogen dioxide (NO2),166867,375,Mean,ppb,108,CD,Upper East Side (CD8),Summer 2013,06/01/2013,25.3,
Nitrogen dioxide (NO2),602954,375,Mean,ppb,108,CD,Upper East Side (CD8),Annual Average 2018,01/01/2018,23.51,
Nitrogen dioxide (NO2),741146,375,Mean,ppb,108,CD,Upper East Side (CD8),Summer 2021,06/01/2021,16.78,
Nitrogen dioxide (NO2),412693,375,Mean,ppb,112,CD,Washington Heights and Inwood (CD12),Annual Average 2016,12/31/2015,19.36,
Nitrogen dioxide (NO2),602966,375,Mean,ppb,112,CD,Washington Heights and Inwood (CD12),Annual Average 2018,01/01/2018,19.34,
Nitrogen dioxide (NO2),213593,375,Mean,ppb,205,CD,Fordham and University Heights (CD5),Annual Average 2014,12/01/2013,22.74,
Nitrogen dioxide (NO2),550039,375,Mean,ppb,205,CD,Fordham and University Heights (CD5),Summer 2017,06/01/2017,18.17,
Nitrogen dioxide (NO2),550041,375,Mean,ppb,205,CD,Fordham and University Heights (CD5),Winter 2016-17,12/01/2016,28.39,
Nitrogen dioxide (NO2),667617,375,Mean,ppb,205,CD,Fordham and University Heights (CD5),Summer 2020,06/01/2020,15.18,
Nitrogen dioxide (NO2),165920,375,Mean,ppb,105,CD,Midtown (CD5),Winter 2011-12,12/01/2011,38.04,
Nitrogen dioxide (NO2),165802,375,Mean,ppb,105,CD,Midtown (CD5),Winter 2009-10,12/01/2009,43.08,
Nitrogen dioxide (NO2),213581,375,Mean,ppb,105,CD,Midtown (CD5),Annual Average 2014,12/01/2013,37.06,
Nitrogen dioxide (NO2),550003,375,Mean,ppb,105,CD,Midtown (CD5),Summer 2017,06/01/2017,30.82,
Nitrogen dioxide (NO2),550005,375,Mean,ppb,105,CD,Midtown (CD5),Winter 2016-17,12/01/2016,36.31,
Nitrogen dioxide (NO2),602946,375,Mean,ppb,105,CD,Midtown (CD5),Summer 2018,06/01/2018,28.82,
Nitrogen dioxide (NO2),667545,375,Mean,ppb,105,CD,Midtown (CD5),Summer 2020,06/01/2020,21.93,
Nitrogen dioxide (NO2),166876,375,Mean,ppb,205,CD,Fordham and University Heights (CD5),Summer 2013,06/01/2013,20.23,
Nitrogen dioxide (NO2),166817,375,Mean,ppb,205,CD,Fordham and University Heights (CD5),Summer 2012,06/01/2012,20.62,
Nitrogen dioxide (NO2),412708,375,Mean,ppb,205,CD,Fordham and University Heights (CD5),Annual Average 2016,12/31/2015,21.18,
Nitrogen dioxide (NO2),602981,375,Mean,ppb,205,CD,Fordham and University Heights (CD5),Annual Average 2018,01/01/2018,20.54,
Nitrogen dioxide (NO2),741173,375,Mean,ppb,205,CD,Fordham and University Heights (CD5),Summer 2021,06/01/2021,14.28,
Nitrogen dioxide (NO2),165921,375,Mean,ppb,106,CD,Stuyvesant Town and Turtle Bay (CD6),Winter 2011-12,12/01/2011,34.38,
Nitrogen dioxide (NO2),165803,375,Mean,ppb,106,CD,Stuyvesant Town and Turtle Bay (CD6),Winter 2009-10,12/01/2009,37.91,
Nitrogen dioxide (NO2),213582,375,Mean,ppb,106,CD,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2014,12/01/2013,32.2,
Nitrogen dioxide (NO2),550006,375,Mean,ppb,106,CD,Stuyvesant Town and Turtle Bay (CD6),Summer 2017,06/01/2017,26.18,
Nitrogen dioxide (NO2),550008,375,Mean,ppb,106,CD,Stuyvesant Town and Turtle Bay (CD6),Winter 2016-17,12/01/2016,32.89,
Nitrogen dioxide (NO2),171683,375,Mean,ppb,405,UHF34,Ridgewood - Forest Hills,Winter 2011-12,12/01/2011,24.49,
Nitrogen dioxide (NO2),171613,375,Mean,ppb,402,UHF34,West Queens,Winter 2009-10,12/01/2009,27.56,
Nitrogen dioxide (NO2),171681,375,Mean,ppb,402,UHF34,West Queens,Winter 2011-12,12/01/2011,25.94,
Nitrogen dioxide (NO2),211776,375,Mean,ppb,402,UHF34,West Queens,Annual Average 2014,12/01/2013,21.87,
Nitrogen dioxide (NO2),602889,375,Mean,ppb,402,UHF34,West Queens,Summer 2018,06/01/2018,14.92,
Nitrogen dioxide (NO2),667431,375,Mean,ppb,402,UHF34,West Queens,Summer 2020,06/01/2020,12.85,
Nitrogen dioxide (NO2),549948,375,Mean,ppb,402,UHF34,West Queens,Winter 2016-17,12/01/2016,26.77,
Nitrogen dioxide (NO2),549946,375,Mean,ppb,402,UHF34,West Queens,Summer 2017,06/01/2017,15.77,
Nitrogen dioxide (NO2),172667,375,Mean,ppb,402,UHF34,West Queens,Annual Average 2011,12/01/2010,24.96,
Nitrogen dioxide (NO2),172599,375,Mean,ppb,402,UHF34,West Queens,Annual Average 2009,12/01/2008,25.81,
Nitrogen dioxide (NO2),336676,375,Mean,ppb,402,UHF34,West Queens,Annual Average 2015,01/01/2015,21.11,
Nitrogen dioxide (NO2),667429,375,Mean,ppb,402,UHF34,West Queens,Annual Average 2020,01/01/2020,17.79,
Nitrogen dioxide (NO2),172601,375,Mean,ppb,405,UHF34,Ridgewood - Forest Hills,Annual Average 2009,12/01/2008,24.06,
Nitrogen dioxide (NO2),211676,375,Mean,ppb,405,UHF34,Ridgewood - Forest Hills,Summer 2014,06/01/2014,14.62,
Nitrogen dioxide (NO2),549991,375,Mean,ppb,101,CD,Financial District (CD1),Summer 2017,06/01/2017,23.03,
Nitrogen dioxide (NO2),213578,375,Mean,ppb,102,CD,Greenwich Village and Soho (CD2),Annual Average 2014,12/01/2013,28.08,
Nitrogen dioxide (NO2),165811,375,Mean,ppb,202,CD,Hunts Point and Longwood (CD2),Winter 2009-10,12/01/2009,26.32,
Nitrogen dioxide (NO2),213590,375,Mean,ppb,202,CD,Hunts Point and Longwood (CD2),Annual Average 2014,12/01/2013,21.02,
Nitrogen dioxide (NO2),550030,375,Mean,ppb,202,CD,Hunts Point and Longwood (CD2),Summer 2017,06/01/2017,15.72,
Nitrogen dioxide (NO2),336682,375,Mean,ppb,405,UHF34,Ridgewood - Forest Hills,Annual Average 2015,01/01/2015,19.25,
Nitrogen dioxide (NO2),643512,375,Mean,ppb,405,UHF34,Ridgewood - Forest Hills,Winter 2018-19,12/01/2018,22.03,
Nitrogen dioxide (NO2),175339,375,Mean,ppb,107,UHF42,Hunts Point - Mott Haven,Winter 2010-11,12/01/2010,30.73,
Nitrogen dioxide (NO2),336510,375,Mean,ppb,107,UHF42,Hunts Point - Mott Haven,Winter 2014-15,12/01/2014,25.21,
Nitrogen dioxide (NO2),549779,375,Mean,ppb,107,UHF42,Hunts Point - Mott Haven,Annual Average 2017,01/01/2017,20.39,
Nitrogen dioxide (NO2),172123,375,Mean,ppb,402,UHF34,West Queens,Summer 2010,06/01/2010,20.31,
Nitrogen dioxide (NO2),172157,375,Mean,ppb,402,UHF34,West Queens,Summer 2011,06/01/2011,20.29,
Nitrogen dioxide (NO2),412614,375,Mean,ppb,402,UHF34,West Queens,Summer 2016,06/01/2016,15.6,
Nitrogen dioxide (NO2),741079,375,Mean,ppb,402,UHF34,West Queens,Winter 2020-21,12/01/2020,22.92,
Nitrogen dioxide (NO2),412620,375,Mean,ppb,405,UHF34,Ridgewood - Forest Hills,Summer 2016,06/01/2016,13.62,
Nitrogen dioxide (NO2),412619,375,Mean,ppb,405,UHF34,Ridgewood - Forest Hills,Winter 2015-16,12/01/2015,23.39,
Nitrogen dioxide (NO2),741085,375,Mean,ppb,405,UHF34,Ridgewood - Forest Hills,Winter 2020-21,12/01/2020,21.48,
Nitrogen dioxide (NO2),175304,375,Mean,ppb,207,UHF42,East Flatbush - Flatbush,Winter 2009-10,12/01/2009,28.06,
Nitrogen dioxide (NO2),175388,375,Mean,ppb,207,UHF42,East Flatbush - Flatbush,Winter 2011-12,12/01/2011,24.1,
Nitrogen dioxide (NO2),212555,375,Mean,ppb,207,UHF42,East Flatbush - Flatbush,Annual Average 2014,12/01/2013,20.47,
Nitrogen dioxide (NO2),165919,375,Mean,ppb,104,CD,Clinton and Chelsea (CD4),Winter 2011-12,12/01/2011,32.42,
Nitrogen dioxide (NO2),165801,375,Mean,ppb,104,CD,Clinton and Chelsea (CD4),Winter 2009-10,12/01/2009,34.44,
Nitrogen dioxide (NO2),213580,375,Mean,ppb,104,CD,Clinton and Chelsea (CD4),Annual Average 2014,12/01/2013,29.23,
Nitrogen dioxide (NO2),603021,375,Mean,ppb,306,CD,Park Slope and Carroll Gardens (CD6),Summer 2018,06/01/2018,16.27,
Nitrogen dioxide (NO2),602949,375,Mean,ppb,106,CD,Stuyvesant Town and Turtle Bay (CD6),Summer 2018,06/01/2018,23.83,
Nitrogen dioxide (NO2),667551,375,Mean,ppb,106,CD,Stuyvesant Town and Turtle Bay (CD6),Summer 2020,06/01/2020,17.91,
Nitrogen dioxide (NO2),165935,375,Mean,ppb,208,CD,Riverdale and Fieldston (CD8),Winter 2011-12,12/01/2011,21.84,
Nitrogen dioxide (NO2),165817,375,Mean,ppb,208,CD,Riverdale and Fieldston (CD8),Winter 2009-10,12/01/2009,21.42,
Nitrogen dioxide (NO2),213596,375,Mean,ppb,208,CD,Riverdale and Fieldston (CD8),Annual Average 2014,12/01/2013,17.14,
Nitrogen dioxide (NO2),550048,375,Mean,ppb,208,CD,Riverdale and Fieldston (CD8),Summer 2017,06/01/2017,13.03,
Nitrogen dioxide (NO2),550050,375,Mean,ppb,208,CD,Riverdale and Fieldston (CD8),Winter 2016-17,12/01/2016,24.31,
Nitrogen dioxide (NO2),166865,375,Mean,ppb,106,CD,Stuyvesant Town and Turtle Bay (CD6),Summer 2013,06/01/2013,30.77,
Nitrogen dioxide (NO2),166806,375,Mean,ppb,106,CD,Stuyvesant Town and Turtle Bay (CD6),Summer 2012,06/01/2012,33.13,
Nitrogen dioxide (NO2),166863,375,Mean,ppb,104,CD,Clinton and Chelsea (CD4),Summer 2013,06/01/2013,27.36,
Nitrogen dioxide (NO2),166804,375,Mean,ppb,104,CD,Clinton and Chelsea (CD4),Summer 2012,06/01/2012,28.92,
Nitrogen dioxide (NO2),412669,375,Mean,ppb,104,CD,Clinton and Chelsea (CD4),Annual Average 2016,12/31/2015,26.68,
Nitrogen dioxide (NO2),175302,375,Mean,ppb,205,UHF42,Sunset Park,Winter 2009-10,12/01/2009,27.5,
Nitrogen dioxide (NO2),212553,375,Mean,ppb,205,UHF42,Sunset Park,Annual Average 2014,12/01/2013,20.23,
Nitrogen dioxide (NO2),549793,375,Mean,ppb,205,UHF42,Sunset Park,Summer 2017,06/01/2017,14.14,
Nitrogen dioxide (NO2),602736,375,Mean,ppb,205,UHF42,Sunset Park,Summer 2018,06/01/2018,14.4,
Nitrogen dioxide (NO2),212544,375,Mean,ppb,103,UHF42,Fordham - Bronx Pk,Annual Average 2014,12/01/2013,19.44,
Nitrogen dioxide (NO2),550032,375,Mean,ppb,202,CD,Hunts Point and Longwood (CD2),Winter 2016-17,12/01/2016,27,
Nitrogen dioxide (NO2),602973,375,Mean,ppb,202,CD,Hunts Point and Longwood (CD2),Summer 2018,06/01/2018,15.44,
Nitrogen dioxide (NO2),667599,375,Mean,ppb,202,CD,Hunts Point and Longwood (CD2),Summer 2020,06/01/2020,14.77,
Nitrogen dioxide (NO2),165798,375,Mean,ppb,101,CD,Financial District (CD1),Winter 2009-10,12/01/2009,35.11,
Nitrogen dioxide (NO2),165916,375,Mean,ppb,101,CD,Financial District (CD1),Winter 2011-12,12/01/2011,32.12,
Nitrogen dioxide (NO2),213577,375,Mean,ppb,101,CD,Financial District (CD1),Annual Average 2014,12/01/2013,28.91,
Nitrogen dioxide (NO2),549993,375,Mean,ppb,101,CD,Financial District (CD1),Winter 2016-17,12/01/2016,30.37,
Nitrogen dioxide (NO2),602739,375,Mean,ppb,206,UHF42,Borough Park,Summer 2018,06/01/2018,12.59,
Nitrogen dioxide (NO2),549992,375,Mean,ppb,101,CD,Financial District (CD1),Annual Average 2017,01/01/2017,25.94,
Nitrogen dioxide (NO2),167758,375,Mean,ppb,202,CD,Hunts Point and Longwood (CD2),Annual Average 2013,12/01/2012,21.27,
Nitrogen dioxide (NO2),165870,375,Mean,ppb,202,CD,Hunts Point and Longwood (CD2),Winter 2010-11,12/01/2010,30.57,
Nitrogen dioxide (NO2),166637,375,Mean,ppb,202,CD,Hunts Point and Longwood (CD2),Summer 2009,06/01/2009,22.71,
Nitrogen dioxide (NO2),336762,375,Mean,ppb,202,CD,Hunts Point and Longwood (CD2),Winter 2014-15,12/01/2014,25.17,
Nitrogen dioxide (NO2),550031,375,Mean,ppb,202,CD,Hunts Point and Longwood (CD2),Annual Average 2017,01/01/2017,20.3,
Nitrogen dioxide (NO2),667149,375,Mean,ppb,209,UHF42,Bensonhurst - Bay Ridge,Summer 2020,06/01/2020,9.8,
Nitrogen dioxide (NO2),175307,375,Mean,ppb,210,UHF42,Coney Island - Sheepshead Bay,Winter 2009-10,12/01/2009,25.32,
Nitrogen dioxide (NO2),172153,375,Mean,ppb,302,UHF34,Central Harlem - Morningside Heights,Summer 2011,06/01/2011,23.92,
Nitrogen dioxide (NO2),412451,375,Mean,ppb,202,UHF42,Downtown - Heights - Slope,Winter 2015-16,12/01/2015,25.72,
Nitrogen dioxide (NO2),740917,375,Mean,ppb,202,UHF42,Downtown - Heights - Slope,Winter 2020-21,12/01/2020,23.9,
Nitrogen dioxide (NO2),176022,375,Mean,ppb,211,UHF42,Williamsburg - Bushwick,Summer 2012,06/01/2012,19.53,
Nitrogen dioxide (NO2),412480,375,Mean,ppb,211,UHF42,Williamsburg - Bushwick,Annual Average 2016,12/31/2015,20.82,
Nitrogen dioxide (NO2),602753,375,Mean,ppb,211,UHF42,Williamsburg - Bushwick,Annual Average 2018,01/01/2018,20.95,
Nitrogen dioxide (NO2),412492,375,Mean,ppb,304,UHF42,Upper West Side,Annual Average 2016,12/31/2015,23.15,
Nitrogen dioxide (NO2),602765,375,Mean,ppb,304,UHF42,Upper West Side,Annual Average 2018,01/01/2018,22.22,
Nitrogen dioxide (NO2),740957,375,Mean,ppb,304,UHF42,Upper West Side,Summer 2021,06/01/2021,15.66,
Nitrogen dioxide (NO2),336548,375,Mean,ppb,302,UHF42,Central Harlem - Morningside Heights,Summer 2015,06/01/2015,19.02,
Nitrogen dioxide (NO2),643376,375,Mean,ppb,302,UHF42,Central Harlem - Morningside Heights,Summer 2019,06/01/2019,16.78,
Nitrogen dioxide (NO2),667754,375,Mean,ppb,316,CD,Brownsville (CD16),Winter 2019-20,12/01/2019,26.94,
Nitrogen dioxide (NO2),166014,375,Mean,ppb,316,CD,Brownsville (CD16),Winter 2012-13,12/01/2012,26.37,
Nitrogen dioxide (NO2),167607,375,Mean,ppb,316,CD,Brownsville (CD16),Annual Average 2010,12/01/2009,24.03,
Nitrogen dioxide (NO2),336839,375,Mean,ppb,316,CD,Brownsville (CD16),Summer 2015,06/01/2015,15,
Nitrogen dioxide (NO2),165991,375,Mean,ppb,205,CD,Fordham and University Heights (CD5),Winter 2012-13,12/01/2012,28.41,
Nitrogen dioxide (NO2),213586,375,Mean,ppb,110,CD,Central Harlem (CD10),Annual Average 2014,12/01/2013,23.97,
Nitrogen dioxide (NO2),550018,375,Mean,ppb,110,CD,Central Harlem (CD10),Summer 2017,06/01/2017,18.96,
Nitrogen dioxide (NO2),667575,375,Mean,ppb,110,CD,Central Harlem (CD10),Summer 2020,06/01/2020,14.74,
Nitrogen dioxide (NO2),165809,375,Mean,ppb,112,CD,Washington Heights and Inwood (CD12),Winter 2009-10,12/01/2009,25.79,
Nitrogen dioxide (NO2),165927,375,Mean,ppb,112,CD,Washington Heights and Inwood (CD12),Winter 2011-12,12/01/2011,25.45,
Nitrogen dioxide (NO2),165923,375,Mean,ppb,108,CD,Upper East Side (CD8),Winter 2011-12,12/01/2011,30.63,
Nitrogen dioxide (NO2),165805,375,Mean,ppb,108,CD,Upper East Side (CD8),Winter 2009-10,12/01/2009,33.1,
Nitrogen dioxide (NO2),213584,375,Mean,ppb,108,CD,Upper East Side (CD8),Annual Average 2014,12/01/2013,27.75,
Nitrogen dioxide (NO2),550014,375,Mean,ppb,108,CD,Upper East Side (CD8),Winter 2016-17,12/01/2016,30.3,
Nitrogen dioxide (NO2),550012,375,Mean,ppb,108,CD,Upper East Side (CD8),Summer 2017,06/01/2017,22.04,
Nitrogen dioxide (NO2),602955,375,Mean,ppb,108,CD,Upper East Side (CD8),Summer 2018,06/01/2018,19.98,
Nitrogen dioxide (NO2),667587,375,Mean,ppb,112,CD,Washington Heights and Inwood (CD12),Summer 2020,06/01/2020,13.98,
Nitrogen dioxide (NO2),336821,375,Mean,ppb,310,CD,Bay Ridge and Dyker Heights (CD10),Summer 2015,06/01/2015,14.15,
Nitrogen dioxide (NO2),667718,375,Mean,ppb,310,CD,Bay Ridge and Dyker Heights (CD10),Winter 2019-20,12/01/2019,24.36,
Nitrogen dioxide (NO2),175298,375,Mean,ppb,201,UHF42,Greenpoint,Winter 2009-10,12/01/2009,28.07,
Nitrogen dioxide (NO2),175382,375,Mean,ppb,201,UHF42,Greenpoint,Winter 2011-12,12/01/2011,26.94,
Nitrogen dioxide (NO2),212549,375,Mean,ppb,201,UHF42,Greenpoint,Annual Average 2014,12/01/2013,22.43,
Nitrogen dioxide (NO2),549783,375,Mean,ppb,201,UHF42,Greenpoint,Winter 2016-17,12/01/2016,26.74,
Nitrogen dioxide (NO2),602724,375,Mean,ppb,201,UHF42,Greenpoint,Summer 2018,06/01/2018,17.47,
Nitrogen dioxide (NO2),667101,375,Mean,ppb,201,UHF42,Greenpoint,Summer 2020,06/01/2020,14.72,
Nitrogen dioxide (NO2),643649,375,Mean,ppb,310,CD,Bay Ridge and Dyker Heights (CD10),Summer 2019,06/01/2019,14.04,
Nitrogen dioxide (NO2),166010,375,Mean,ppb,312,CD,Borough Park (CD12),Winter 2012-13,12/01/2012,25.9,
Nitrogen dioxide (NO2),167603,375,Mean,ppb,312,CD,Borough Park (CD12),Annual Average 2010,12/01/2009,23.77,
